"satis","country","age","age2"
3,"India",31,961
0,"India",42,1764
4,"India",26,676
0,"India",42,1764
6,"India",45,2025
10,"India",57,3249
5,"India",35,1225
4,"India",32,1024
8,"India",48,2304
8,"India",44,1936
7,"India",30,900
4,"India",50,2500
5,"India",25,625
7,"India",25,625
3,"India",50,2500
3,"India",38,1444
4,"India",48,2304
6,"India",22,484
1,"India",41,1681
3,"India",22,484
4,"India",60,3600
1,"India",21,441
6,"India",59,3481
5,"India",24,576
5,"India",44,1936
7,"India",25,625
10,"India",46,2116
5,"India",36,1296
0,"India",43,1849
5,"India",34,1156
0,"India",45,2025
2,"India",60,3600
3,"India",44,1936
1,"India",28,784
2,"India",24,576
3,"India",43,1849
1,"India",35,1225
5,"India",41,1681
6,"India",21,441
5,"India",41,1681
5,"India",37,1369
3,"India",50,2500
7,"India",28,784
6,"India",39,1521
3,"India",40,1600
4,"India",34,1156
7,"India",45,2025
8,"India",28,784
5,"India",25,625
8,"India",45,2025
8,"India",27,729
5,"India",36,1296
4,"India",25,625
10,"India",21,441
6,"India",27,729
4,"India",28,784
6,"India",35,1225
4,"India",35,1225
4,"India",60,3600
10,"India",22,484
5,"India",60,3600
8,"India",22,484
7,"India",39,1521
3,"India",49,2401
5,"India",31,961
7,"India",32,1024
3,"India",26,676
5,"India",23,529
5,"India",25,625
5,"India",25,625
5,"India",22,484
6,"India",24,576
8,"India",28,784
5,"India",31,961
5,"India",23,529
7,"India",27,729
2,"India",25,625
8,"India",38,1444
5,"India",45,2025
4,"India",39,1521
6,"India",64,4096
8,"India",58,3364
7,"India",27,729
5,"India",41,1681
8,"India",34,1156
3,"India",31,961
3,"India",29,841
6,"India",29,841
2,"India",21,441
7,"India",57,3249
3,"India",33,1089
6,"India",47,2209
4,"India",30,900
10,"India",34,1156
5,"India",59,3481
4,"India",23,529
7,"India",21,441
4,"India",57,3249
8,"India",46,2116
5,"India",63,3969
5,"India",53,2809
3,"India",32,1024
5,"India",50,2500
5,"India",35,1225
5,"India",42,1764
6,"India",35,1225
0,"India",49,2401
5,"India",39,1521
7,"India",21,441
7,"India",34,1156
5,"India",25,625
5,"India",35,1225
3,"India",26,676
5,"India",41,1681
1,"India",24,576
2,"India",28,784
3,"India",50,2500
8,"India",59,3481
5,"India",27,729
3,"India",39,1521
6,"India",34,1156
5,"India",28,784
8,"India",35,1225
5,"India",44,1936
5,"India",23,529
5,"India",25,625
3,"India",24,576
6,"India",39,1521
5,"India",39,1521
5,"India",39,1521
5,"India",32,1024
3,"India",23,529
0,"India",55,3025
5,"India",29,841
5,"India",46,2116
7,"India",36,1296
5,"India",32,1024
0,"India",53,2809
4,"India",31,961
2,"India",36,1296
3,"India",39,1521
6,"India",30,900
6,"India",42,1764
0,"India",58,3364
6,"India",28,784
7,"India",31,961
5,"India",50,2500
2,"India",44,1936
1,"India",60,3600
2,"India",32,1024
5,"India",57,3249
3,"India",41,1681
5,"India",41,1681
4,"India",32,1024
5,"India",60,3600
5,"India",31,961
4,"India",40,1600
2,"India",41,1681
0,"India",55,3025
5,"India",54,2916
7,"India",45,2025
6,"India",27,729
3,"India",56,3136
5,"India",34,1156
4,"India",50,2500
5,"India",41,1681
0,"India",36,1296
10,"India",30,900
7,"India",43,1849
5,"India",44,1936
0,"India",49,2401
5,"India",40,1600
2,"India",39,1521
5,"India",32,1024
5,"India",47,2209
9,"India",35,1225
4,"India",37,1369
2,"India",30,900
1,"India",26,676
1,"India",52,2704
2,"India",22,484
4,"India",64,4096
4,"India",25,625
4,"India",25,625
1,"India",25,625
0,"India",25,625
6,"India",25,625
5,"India",34,1156
3,"India",31,961
5,"India",49,2401
4,"India",49,2401
4,"India",21,441
5,"India",27,729
6,"India",22,484
4,"India",43,1849
4,"India",24,576
4,"India",32,1024
3,"India",34,1156
5,"India",22,484
2,"India",25,625
4,"India",27,729
8,"India",23,529
2,"India",25,625
5,"India",23,529
4,"India",56,3136
7,"India",25,625
6,"India",34,1156
6,"India",37,1369
6,"India",32,1024
5,"India",21,441
6,"India",59,3481
5,"India",24,576
6,"India",52,2704
5,"India",59,3481
6,"India",59,3481
4,"India",35,1225
2,"India",24,576
4,"India",29,841
4,"India",39,1521
5,"India",21,441
4,"India",29,841
7,"India",39,1521
5,"India",41,1681
4,"India",40,1600
4,"India",21,441
4,"India",53,2809
4,"India",24,576
4,"India",44,1936
7,"India",37,1369
8,"India",28,784
5,"India",25,625
6,"India",44,1936
2,"India",23,529
6,"India",64,4096
9,"India",49,2401
6,"India",34,1156
7,"India",45,2025
6,"India",29,841
5,"India",36,1296
7,"India",37,1369
5,"India",25,625
5,"India",54,2916
7,"India",25,625
7,"India",39,1521
8,"India",45,2025
8,"India",26,676
9,"India",49,2401
4,"India",29,841
8,"India",51,2601
4,"India",23,529
6,"India",29,841
8,"India",34,1156
8,"India",47,2209
8,"India",27,729
3,"India",33,1089
7,"India",22,484
6,"India",36,1296
9,"India",36,1296
8,"India",39,1521
9,"India",29,841
8,"India",57,3249
8,"India",38,1444
6,"India",63,3969
7,"India",34,1156
5,"India",49,2401
3,"India",27,729
5,"India",21,441
5,"India",58,3364
6,"India",45,2025
5,"India",52,2704
7,"India",46,2116
7,"India",35,1225
7,"India",27,729
5,"India",22,484
6,"India",29,841
6,"India",54,2916
7,"India",41,1681
4,"India",21,441
4,"India",33,1089
3,"India",24,576
4,"India",27,729
4,"India",27,729
6,"India",31,961
3,"India",39,1521
4,"India",54,2916
3,"India",37,1369
8,"India",28,784
6,"India",24,576
5,"India",22,484
5,"India",22,484
5,"India",51,2601
6,"India",44,1936
7,"India",29,841
6,"India",47,2209
6,"India",26,676
6,"India",21,441
4,"India",29,841
5,"India",64,4096
1,"India",28,784
0,"India",47,2209
3,"India",46,2116
5,"India",39,1521
3,"India",34,1156
6,"India",22,484
1,"India",22,484
5,"India",60,3600
2,"India",60,3600
6,"India",24,576
5,"India",27,729
4,"India",21,441
1,"India",38,1444
7,"India",31,961
3,"India",36,1296
5,"India",47,2209
7,"India",34,1156
5,"India",52,2704
0,"India",24,576
8,"India",23,529
5,"India",44,1936
5,"India",54,2916
5,"India",35,1225
5,"India",21,441
6,"India",30,900
5,"India",34,1156
5,"India",32,1024
5,"India",57,3249
2,"India",22,484
5,"India",56,3136
4,"India",28,784
5,"India",30,900
5,"India",38,1444
4,"India",35,1225
8,"India",35,1225
0,"India",42,1764
8,"India",31,961
1,"India",35,1225
3,"India",62,3844
5,"India",25,625
5,"India",39,1521
5,"India",29,841
5,"India",22,484
5,"India",42,1764
5,"India",37,1369
4,"India",28,784
5,"India",59,3481
6,"India",37,1369
4,"India",34,1156
6,"India",36,1296
6,"India",29,841
6,"India",31,961
7,"India",38,1444
7,"India",49,2401
8,"India",60,3600
7,"India",60,3600
7,"India",24,576
5,"India",21,441
3,"India",45,2025
3,"India",22,484
5,"India",54,2916
3,"India",45,2025
4,"India",33,1089
5,"India",58,3364
5,"India",30,900
5,"India",40,1600
8,"India",55,3025
5,"India",48,2304
4,"India",28,784
8,"India",24,576
8,"India",40,1600
8,"India",64,4096
8,"India",47,2209
3,"India",44,1936
6,"India",45,2025
6,"India",49,2401
4,"India",36,1296
10,"India",52,2704
5,"India",36,1296
8,"India",55,3025
8,"India",40,1600
8,"India",60,3600
8,"India",29,841
5,"India",30,900
6,"India",51,2601
3,"India",21,441
5,"India",55,3025
5,"India",35,1225
5,"India",37,1369
5,"India",38,1444
7,"India",32,1024
5,"India",65,4225
8,"India",62,3844
5,"India",38,1444
5,"India",37,1369
5,"India",27,729
5,"India",21,441
1,"India",52,2704
0,"India",23,529
4,"India",39,1521
5,"India",52,2704
6,"India",22,484
8,"India",38,1444
5,"India",42,1764
8,"India",41,1681
6,"India",64,4096
5,"India",27,729
5,"India",37,1369
5,"India",36,1296
4,"India",28,784
8,"India",21,441
8,"India",21,441
4,"India",22,484
6,"India",55,3025
6,"India",35,1225
5,"India",41,1681
10,"India",31,961
4,"India",32,1024
3,"India",38,1444
7,"India",22,484
4,"India",45,2025
4,"India",57,3249
5,"India",34,1156
6,"India",24,576
5,"India",23,529
1,"India",49,2401
3,"India",25,625
4,"India",23,529
5,"India",24,576
5,"India",24,576
6,"India",28,784
4,"India",33,1089
5,"India",44,1936
5,"India",42,1764
6,"India",33,1089
5,"India",53,2809
4,"India",25,625
2,"India",31,961
3,"India",35,1225
5,"India",26,676
2,"India",52,2704
2,"India",39,1521
7,"India",57,3249
4,"India",34,1156
2,"India",25,625
6,"India",29,841
9,"India",23,529
6,"India",21,441
4,"India",41,1681
5,"India",26,676
6,"India",23,529
6,"India",38,1444
6,"India",64,4096
6,"India",24,576
6,"India",40,1600
5,"India",27,729
8,"India",29,841
8,"India",27,729
2,"India",45,2025
6,"India",34,1156
6,"India",39,1521
6,"India",21,441
6,"India",30,900
6,"India",30,900
6,"India",24,576
4,"India",25,625
8,"India",35,1225
8,"India",29,841
8,"India",35,1225
5,"India",32,1024
0,"India",33,1089
5,"India",62,3844
2,"India",48,2304
7,"India",28,784
3,"India",29,841
7,"India",50,2500
6,"India",32,1024
7,"India",41,1681
2,"India",63,3969
5,"India",23,529
7,"India",32,1024
2,"India",41,1681
6,"India",30,900
1,"India",48,2304
8,"India",41,1681
8,"India",37,1369
5,"India",55,3025
5,"India",25,625
5,"India",63,3969
7,"India",21,441
5,"India",60,3600
5,"India",55,3025
7,"India",38,1444
9,"India",41,1681
5,"India",31,961
10,"India",50,2500
5,"India",34,1156
8,"India",28,784
7,"India",38,1444
7,"India",44,1936
10,"India",36,1296
8,"India",30,900
6,"India",26,676
10,"India",22,484
5,"India",30,900
5,"India",40,1600
9,"India",30,900
10,"India",35,1225
8,"India",34,1156
5,"India",26,676
5,"India",40,1600
6,"India",24,576
7,"India",30,900
8,"India",35,1225
8,"India",45,2025
9,"India",23,529
8,"India",36,1296
9,"India",40,1600
4,"India",38,1444
5,"India",35,1225
9,"India",33,1089
7,"India",45,2025
7,"India",59,3481
9,"India",65,4225
9,"India",21,441
10,"India",57,3249
5,"India",28,784
5,"India",40,1600
5,"India",28,784
4,"India",37,1369
5,"India",25,625
8,"India",55,3025
7,"India",50,2500
8,"India",35,1225
9,"India",48,2304
8,"India",29,841
6,"India",45,2025
9,"India",50,2500
6,"India",30,900
9,"India",45,2025
8,"India",22,484
10,"India",32,1024
9,"India",45,2025
6,"India",35,1225
5,"India",29,841
9,"India",59,3481
10,"India",59,3481
5,"India",45,2025
5,"India",58,3364
8,"India",32,1024
8,"India",65,4225
6,"India",50,2500
10,"India",56,3136
10,"India",27,729
6,"India",22,484
10,"India",30,900
10,"India",22,484
7,"India",22,484
4,"India",24,576
5,"India",27,729
7,"India",41,1681
3,"India",24,576
8,"India",25,625
7,"India",31,961
5,"India",42,1764
8,"India",29,841
8,"India",55,3025
5,"India",23,529
5,"India",60,3600
4,"India",45,2025
8,"India",40,1600
8,"India",38,1444
9,"India",24,576
4,"India",21,441
3,"India",23,529
0,"India",32,1024
4,"India",33,1089
3,"India",24,576
5,"India",57,3249
10,"India",36,1296
3,"India",35,1225
6,"India",44,1936
7,"India",56,3136
3,"India",63,3969
0,"India",31,961
8,"India",28,784
8,"India",22,484
7,"India",37,1369
7,"India",58,3364
4,"India",58,3364
4,"India",25,625
4,"India",27,729
4,"India",24,576
4,"India",38,1444
1,"India",42,1764
5,"India",43,1849
2,"India",29,841
3,"India",40,1600
5,"India",30,900
6,"India",42,1764
5,"India",32,1024
6,"India",27,729
5,"India",33,1089
5,"India",24,576
5,"India",60,3600
5,"India",54,2916
8,"India",27,729
4,"India",24,576
5,"India",24,576
10,"India",23,529
5,"India",58,3364
5,"India",31,961
10,"India",45,2025
7,"India",50,2500
5,"India",35,1225
4,"India",64,4096
3,"India",40,1600
5,"India",41,1681
9,"India",37,1369
5,"India",37,1369
5,"India",27,729
10,"India",65,4225
7,"India",33,1089
1,"India",27,729
5,"India",48,2304
5,"India",24,576
5,"India",64,4096
5,"India",21,441
3,"India",52,2704
5,"India",47,2209
5,"India",31,961
5,"India",54,2916
5,"India",59,3481
5,"India",43,1849
5,"India",52,2704
5,"India",57,3249
4,"India",40,1600
6,"India",40,1600
5,"India",23,529
6,"India",32,1024
5,"India",35,1225
5,"India",45,2025
0,"India",56,3136
7,"India",53,2809
7,"India",21,441
1,"India",21,441
1,"India",22,484
6,"India",39,1521
0,"India",28,784
0,"India",24,576
0,"India",26,676
4,"India",21,441
4,"India",22,484
3,"India",22,484
2,"India",26,676
3,"India",45,2025
10,"India",28,784
8,"India",65,4225
10,"India",51,2601
5,"India",21,441
5,"India",33,1089
5,"India",22,484
5,"India",45,2025
2,"India",56,3136
3,"India",49,2401
2,"India",40,1600
5,"India",47,2209
1,"India",56,3136
4,"India",32,1024
5,"India",24,576
1,"India",25,625
5,"India",26,676
5,"India",25,625
5,"India",57,3249
1,"India",28,784
10,"India",36,1296
5,"India",62,3844
5,"India",37,1369
3,"India",28,784
5,"India",49,2401
9,"India",24,576
5,"India",40,1600
5,"India",40,1600
5,"India",45,2025
5,"India",32,1024
5,"India",22,484
2,"India",44,1936
4,"India",25,625
4,"India",65,4225
5,"India",24,576
5,"India",65,4225
4,"India",38,1444
5,"India",28,784
4,"India",25,625
7,"India",25,625
5,"India",23,529
5,"India",28,784
1,"India",31,961
7,"India",27,729
5,"India",50,2500
0,"India",53,2809
3,"India",21,441
2,"India",26,676
5,"India",35,1225
2,"India",43,1849
6,"India",56,3136
5,"India",60,3600
4,"India",56,3136
5,"India",29,841
5,"India",29,841
1,"India",28,784
6,"India",47,2209
5,"India",37,1369
5,"India",21,441
6,"India",45,2025
5,"India",53,2809
7,"India",48,2304
6,"India",31,961
5,"India",27,729
6,"India",30,900
5,"India",44,1936
2,"India",27,729
3,"India",27,729
5,"India",33,1089
5,"India",32,1024
4,"India",26,676
5,"India",43,1849
5,"India",30,900
10,"India",34,1156
4,"India",22,484
6,"India",50,2500
6,"India",37,1369
4,"India",35,1225
5,"India",21,441
4,"India",21,441
3,"India",55,3025
1,"India",22,484
2,"India",25,625
2,"India",39,1521
5,"India",33,1089
3,"India",45,2025
4,"India",23,529
7,"India",42,1764
5,"India",54,2916
4,"India",35,1225
1,"India",38,1444
6,"Indonesia",35,1225
8,"Indonesia",32,1024
8,"Indonesia",21,441
7,"Indonesia",25,625
4,"Indonesia",23,529
6,"Indonesia",25,625
7,"Indonesia",48,2304
7,"Indonesia",23,529
5,"Indonesia",46,2116
6,"Indonesia",24,576
8,"Indonesia",38,1444
7,"Indonesia",24,576
7,"Indonesia",21,441
8,"Indonesia",21,441
6,"Indonesia",35,1225
5,"Indonesia",56,3136
7,"Indonesia",48,2304
6,"Indonesia",30,900
5,"Indonesia",21,441
8,"Indonesia",35,1225
5,"Indonesia",36,1296
3,"Indonesia",47,2209
7,"Indonesia",36,1296
7,"Indonesia",34,1156
10,"Indonesia",27,729
7,"Indonesia",64,4096
6,"Indonesia",24,576
5,"Indonesia",31,961
6,"Indonesia",30,900
5,"Indonesia",23,529
4,"Indonesia",32,1024
6,"Indonesia",42,1764
7,"Indonesia",22,484
6,"Indonesia",28,784
7,"Indonesia",28,784
7,"Indonesia",52,2704
7,"Indonesia",31,961
8,"Indonesia",32,1024
7,"Indonesia",39,1521
7,"Indonesia",66,4356
6,"Indonesia",36,1296
5,"Indonesia",35,1225
10,"Indonesia",21,441
6,"Indonesia",24,576
6,"Indonesia",25,625
6,"Indonesia",52,2704
6,"Indonesia",60,3600
7,"Indonesia",50,2500
5,"Indonesia",70,4900
5,"Indonesia",31,961
6,"Indonesia",22,484
6,"Indonesia",30,900
7,"Indonesia",39,1521
6,"Indonesia",46,2116
6,"Indonesia",29,841
6,"Indonesia",39,1521
8,"Indonesia",32,1024
6,"Indonesia",24,576
7,"Indonesia",24,576
6,"Indonesia",30,900
6,"Indonesia",62,3844
6,"Indonesia",27,729
5,"Indonesia",42,1764
6,"Indonesia",54,2916
6,"Indonesia",22,484
6,"Indonesia",30,900
8,"Indonesia",60,3600
7,"Indonesia",28,784
7,"Indonesia",37,1369
5,"Indonesia",47,2209
9,"Indonesia",43,1849
4,"Indonesia",23,529
4,"Indonesia",55,3025
7,"Indonesia",23,529
5,"Indonesia",33,1089
4,"Indonesia",45,2025
7,"Indonesia",24,576
5,"Indonesia",23,529
10,"Indonesia",23,529
7,"Indonesia",46,2116
7,"Indonesia",30,900
8,"Indonesia",43,1849
3,"Indonesia",31,961
5,"Indonesia",33,1089
6,"Indonesia",55,3025
6,"Indonesia",31,961
8,"Indonesia",70,4900
6,"Indonesia",39,1521
6,"Indonesia",31,961
8,"Indonesia",24,576
6,"Indonesia",49,2401
7,"Indonesia",32,1024
5,"Indonesia",25,625
10,"Indonesia",33,1089
5,"Indonesia",30,900
6,"Indonesia",35,1225
5,"Indonesia",51,2601
7,"Indonesia",42,1764
7,"Indonesia",30,900
6,"Indonesia",30,900
7,"Indonesia",35,1225
7,"Indonesia",50,2500
6,"Indonesia",31,961
7,"Indonesia",32,1024
7,"Indonesia",24,576
8,"Indonesia",30,900
7,"Indonesia",24,576
8,"Indonesia",29,841
7,"Indonesia",28,784
7,"Indonesia",21,441
5,"Indonesia",32,1024
6,"Indonesia",57,3249
8,"Indonesia",52,2704
8,"Indonesia",35,1225
6,"Indonesia",35,1225
6,"Indonesia",45,2025
6,"Indonesia",70,4900
6,"Indonesia",40,1600
6,"Indonesia",27,729
7,"Indonesia",34,1156
7,"Indonesia",23,529
6,"Indonesia",30,900
3,"Indonesia",30,900
4,"Indonesia",27,729
4,"Indonesia",29,841
5,"Indonesia",32,1024
5,"Indonesia",38,1444
4,"Indonesia",38,1444
5,"Indonesia",36,1296
3,"Indonesia",22,484
5,"Indonesia",28,784
5,"Indonesia",54,2916
2,"Indonesia",37,1369
6,"Indonesia",48,2304
5,"Indonesia",36,1296
6,"Indonesia",32,1024
2,"Indonesia",42,1764
7,"Indonesia",27,729
4,"Indonesia",48,2304
3,"Indonesia",60,3600
6,"Indonesia",60,3600
6,"Indonesia",50,2500
6,"Indonesia",29,841
6,"Indonesia",29,841
4,"Indonesia",47,2209
4,"Indonesia",27,729
7,"Indonesia",36,1296
6,"Indonesia",29,841
6,"Indonesia",23,529
5,"Indonesia",43,1849
6,"Indonesia",28,784
6,"Indonesia",31,961
5,"Indonesia",30,900
6,"Indonesia",43,1849
5,"Indonesia",60,3600
3,"Indonesia",34,1156
5,"Indonesia",23,529
5,"Indonesia",24,576
6,"Indonesia",33,1089
7,"Indonesia",22,484
7,"Indonesia",26,676
5,"Indonesia",56,3136
5,"Indonesia",22,484
7,"Indonesia",44,1936
7,"Indonesia",37,1369
8,"Indonesia",26,676
5,"Indonesia",21,441
6,"Indonesia",22,484
7,"Indonesia",49,2401
6,"Indonesia",55,3025
6,"Indonesia",27,729
8,"Indonesia",21,441
6,"Indonesia",33,1089
5,"Indonesia",40,1600
6,"Indonesia",43,1849
5,"Indonesia",34,1156
2,"Indonesia",60,3600
5,"Indonesia",35,1225
6,"Indonesia",42,1764
5,"Indonesia",30,900
5,"Indonesia",28,784
6,"Indonesia",28,784
6,"Indonesia",30,900
6,"Indonesia",28,784
4,"Indonesia",34,1156
5,"Indonesia",28,784
5,"Indonesia",49,2401
5,"Indonesia",30,900
3,"Indonesia",64,4096
6,"Indonesia",25,625
2,"Indonesia",37,1369
6,"Indonesia",61,3721
6,"Indonesia",25,625
5,"Indonesia",23,529
6,"Indonesia",59,3481
5,"Indonesia",40,1600
7,"Indonesia",30,900
4,"Indonesia",40,1600
5,"Indonesia",52,2704
5,"Indonesia",30,900
2,"Indonesia",50,2500
5,"Indonesia",52,2704
5,"Indonesia",52,2704
7,"Indonesia",30,900
7,"Indonesia",25,625
5,"Indonesia",36,1296
3,"Indonesia",51,2601
6,"Indonesia",22,484
6,"Indonesia",22,484
3,"Indonesia",33,1089
5,"Indonesia",26,676
4,"Indonesia",33,1089
7,"Indonesia",32,1024
6,"Indonesia",28,784
1,"Indonesia",36,1296
4,"Indonesia",30,900
2,"Indonesia",37,1369
4,"Indonesia",48,2304
3,"Indonesia",30,900
6,"Indonesia",26,676
6,"Indonesia",45,2025
6,"Indonesia",27,729
3,"Indonesia",30,900
7,"Indonesia",47,2209
6,"Indonesia",32,1024
6,"Indonesia",29,841
5,"Indonesia",57,3249
5,"Indonesia",61,3721
4,"Indonesia",23,529
4,"Indonesia",36,1296
7,"Indonesia",34,1156
7,"Indonesia",45,2025
6,"Indonesia",36,1296
3,"Indonesia",29,841
7,"Indonesia",52,2704
4,"Indonesia",51,2601
3,"Indonesia",37,1369
5,"Indonesia",34,1156
6,"Indonesia",21,441
6,"Indonesia",49,2401
5,"Indonesia",22,484
6,"Indonesia",45,2025
8,"Indonesia",43,1849
7,"Indonesia",43,1849
9,"Indonesia",42,1764
7,"Indonesia",64,4096
7,"Indonesia",23,529
6,"Indonesia",33,1089
8,"Indonesia",28,784
5,"Indonesia",37,1369
7,"Indonesia",52,2704
5,"Indonesia",35,1225
5,"Indonesia",28,784
9,"Indonesia",42,1764
6,"Indonesia",49,2401
7,"Indonesia",40,1600
6,"Indonesia",22,484
6,"Indonesia",30,900
6,"Indonesia",42,1764
6,"Indonesia",50,2500
6,"Indonesia",52,2704
6,"Indonesia",29,841
5,"Indonesia",37,1369
7,"Indonesia",62,3844
6,"Indonesia",60,3600
4,"Indonesia",25,625
7,"Indonesia",40,1600
6,"Indonesia",45,2025
8,"Indonesia",26,676
8,"Indonesia",38,1444
5,"Indonesia",31,961
7,"Indonesia",47,2209
8,"Indonesia",30,900
4,"Indonesia",40,1600
4,"Indonesia",29,841
8,"Indonesia",30,900
8,"Indonesia",35,1225
6,"Indonesia",61,3721
5,"Indonesia",40,1600
7,"Indonesia",48,2304
5,"Indonesia",46,2116
5,"Indonesia",59,3481
5,"Indonesia",46,2116
6,"Indonesia",29,841
5,"Indonesia",46,2116
8,"Indonesia",28,784
7,"Indonesia",40,1600
9,"Indonesia",39,1521
5,"Indonesia",23,529
7,"Indonesia",31,961
7,"Indonesia",58,3364
6,"Indonesia",53,2809
